,word,letter_score,wiki_score,wiki_score_x_letter_score
1159,DISCS,2.1666097644247184,0.00743551398825247,0.016109857210464384
1160,TUTOR,2.2648002731307617,0.007432004305318028,0.016832005380593266
1161,SUITS,2.423352680095596,0.007421976639791052,0.01798606698164455
1162,INTEL,3.1487879822465006,0.007398913009079008,0.023297608364675274
1163,RAILS,3.6424718333902355,0.007382367360959498,0.02689006517603438
1164,GORGE,2.4680095595766476,0.007378857678025057,0.018211091288121387
1165,BURST,2.700990099009901,0.007309165402612576,0.019741983384482287
1166,FINED,2.5977466712188457,0.007291616987940368,0.018941773758224877
1167,RACER,2.9261864117446224,0.007283594855518788,0.021313156294872113
1168,MATER,3.423147832024581,0.007283093472242439,0.024931105629939082
1169,DONOR,2.1698873335609425,0.007276575489649904,0.01578934898669134
1170,JUICE,2.416660976442472,0.007253010475661513,0.01752806737825963
1171,CITES,3.252987367702287,0.007225935778738678,0.023505877808064908
1172,CEASE,3.063707750085354,0.007221924712527888,0.02212586671230463
1173,CHIPS,2.4031410037555476,0.0072199191794224925,0.017350483823871297
1174,AUDIT,2.9716626835097304,0.007214403963382655,0.021438775041748934
1175,HEIRS,3.3394332536701943,0.007211395663724564,0.02408197448481485
1176,GUILT,2.4122908842608397,0.007209891513895516,0.01739235557547974
1177,ERECT,2.4644588596790715,0.007197858315263146,0.017738825695764935
1178,PONDS,2.600751109593718,0.0071893347995652165,0.018697670457209967
1179,BACON,2.7527483782861046,0.007147218604351918,0.01967449442238602
1180,TOMBS,2.5465346534653466,0.0071291688064033625,0.018154675415910346
1181,CHANG,2.4169341072038235,0.0071281660398506645,0.01722830762352708
1182,REPLY,2.7502902014339363,0.007057470997885486,0.019410093332388637
1183,TORAH,3.1154660293615564,0.007029393534409955,0.02189983676346798
1184,NESTS,2.76381017412086,0.007026886618028211,0.01942098072730009
1185,ALARM,2.512120177534995,0.007016357569224886,0.017625933422450227
1186,BLANK,2.532195288494367,0.007007834053526956,0.01774520437289134
1187,SUNNY,2.097780812564015,0.007006831286974258,0.014698796230687823
1188,CODEX,2.311369067941277,0.007005828520421562,0.0161930553374032
1189,BATON,2.9272789347900305,0.0069947980883418885,0.020475725097112787
1190,BLUFF,1.3950153636053262,0.00698176212315682,0.009739665426841505
1191,TENSE,2.76381017412086,0.006954186042957636,0.019220050138255597
1192,ROOFS,2.248275862068966,0.006952180509852241,0.01563041962904711
1193,SWEEP,2.1723455104131104,0.006950174976746846,0.015098181407321554
1194,BACKS,2.6363946739501536,0.0069346320951800345,0.018282427121536438
1195,DRAIN,3.1806077159440083,0.006929116879140197,0.022038802610471177
1196,DUKES,2.7506998975759647,0.006923601663100361,0.01904475038554694
1197,STOLE,3.4142710822806417,0.006899033882559271,0.02355517188089646
1198,TIRED,3.1224308637760325,0.006867446736149297,0.021443127644290544
1199,ANKLE,3.186616592693752,0.006866945352872948,0.02188232200258619
1200,KAPPA,1.5101399795151929,0.006864438436491204,0.010366262919866129
1201,CLIPS,2.635302150904746,0.006860427370280414,0.018079299005025765
1202,MOLLY,1.82628883578013,0.006855413537516926,0.012519965208223129
1203,MIDST,2.663571184704678,0.006853408004411532,0.018254540077574946
1204,RIGID,1.9306247866165929,0.006849898321477089,0.013224583485247063
1205,PIERS,3.3291908501194944,0.006831347140252185,0.022742858393317546
1206,WHARF,2.2682144076476614,0.00682482915765965,0.015480175825137471
1207,ULTRA,3.160259474223284,0.006799759993842211,0.021489005942984307
1208,SEIZE,2.431000341413452,0.006774690830024772,0.0164692757207608
1209,PROBE,2.7707750085353364,0.006773688063472075,0.018768365601882546
1210,BEANS,3.489928303175145,0.006771181147090331,0.023630936731156488
1211,TONES,3.3937862751792416,0.006756641032076216,0.022930595600973165
1212,TRANS,3.4989416182997606,0.006742602300338451,0.023591971804297906
1213,ROVER,2.329532263571185,0.0067400953839567065,0.01570126965647436
1214,TEMPO,2.692523045407989,0.0067255552689425915,0.018108712554793054
1215,SONNY,2.2851485148514854,0.006721042819455452,0.015358581017131867
1216,LASTS,2.8551724137931034,0.006718034519797359,0.019181146835835217
1217,HOGAN,2.693479003072721,0.006716028986691964,0.018089483059682568
1218,ADMIT,2.851485148514852,0.006715026220139267,0.019147797538614942
1219,BOWLS,2.3903038579720044,0.006702491638230547,0.016020991620887576
1220,CLANS,3.19590303857972,0.006686447373387385,0.02136923747791213
1221,SAUCE,3.506316148856264,0.00667641970786041,0.02340963823821318
1222,RAINS,3.6219870262888354,0.006675416941307713,0.024178273556485236
1223,BLOWN,2.1037896893137593,0.006658369909911854,0.014007809964109543
1224,BLOOM,1.7525435302150905,0.006632297979541717,0.011623390914504454
1225,HAIRS,3.4103106862410377,0.00663129521298902,0.022614776928475494
1226,BRUSH,2.4766131785592354,0.006628788296607276,0.016416944453256806
1227,RISEN,3.5511095937179924,0.006625779996949183,0.023528870913031016
1228,UNITE,3.05565039262547,0.006607730199000627,0.02019091337693944
1229,DOCKS,2.3726869238648,0.006584666568288583,0.015623352264588029
1230,OVERS,3.131307613519972,0.006582159651906838,0.020610766631419853
1231,BORNE,2.9926937521338335,0.0065751402860379565,0.019677381253429257
1232,BENNY,2.0365995220211675,0.00654856697239147,0.01333680836589607
1233,PAOLO,2.4487538409013316,0.006546561439286075,0.016030917469148327
1234,DOLLS,2.3278934790030723,0.006546060056009726,0.015238530517547528
1235,PIPER,2.527415500170707,0.00653252270754831,0.016510399146274713
1236,NORMS,2.933697507681803,0.006515475676152451,0.019114434752489855
1237,SMILE,3.229771252987368,0.0064984286447565915,0.0209884380264245
1238,DAISY,3.1410037555479686,0.006473359480939153,0.020332846440641927
1239,PIZZA,1.9934448617275524,0.006466841498346618,0.012891291956485572
1240,SURGE,3.082417207237965,0.006455811066266946,0.019899503117338506
1241,CELLO,2.4379651758279275,0.006446284784016318,0.015715817816901238
1242,BRENT,2.890679412768863,0.006444780634187272,0.018629794699056606
1243,SAVOY,2.876066917036531,0.006436758501765692,0.018512548179881936
1244,BEAMS,3.2970979856606353,0.006431243285725854,0.0212044392826602
1245,STARR,2.9836804370092187,0.006430741902449505,0.019187278809794032
1246,RITES,3.5638101741208605,0.006414697637606345,0.022860764704810542
1247,STEIN,3.414817343803346,0.006407678271737462,0.021881050895840935
1248,BASIL,3.2426083987709116,0.006399154756039533,0.020749952956968614
1249,LOADS,3.3175827927620345,0.006390129857065254,0.021199784857314607
1250,SETUP,2.984499829293274,0.00638361187447272,0.019051888549638348
1251,KIRBY,2.1448958688972346,0.006380603574814627,0.01368573024869082
1252,QUOTE,2.5383407306247863,0.0063655620765241646,0.01615796549216178
1253,VEINS,3.003345851826562,0.006358041327378932,0.019095397046325364
1254,LAMPS,2.942983953567771,0.006355534410997188,0.01870423578791252
1255,NIGER,3.0043018094912943,0.00634650951202291,0.01906683001092414
1256,SKATE,3.465346534653465,0.00634650951202291,0.021992854744633843
1257,DRIFT,2.355889382041652,0.006338487379601331,0.01493277511580779
1258,CRACK,2.2344827586206897,0.006307401616467705,0.014093780163693354
1259,VIOLA,2.9229088426083987,0.006297875334217078,0.018408115504028422
1260,COMET,2.752611812905429,0.006281329686097568,0.017290062294705717
1261,SHALE,3.5496073745305567,0.00627631585333408,0.022278457037877696
1262,JOKES,2.6284738818709457,0.006261775738319966,0.016458913982307186
1263,BEARD,3.1975418231478328,0.006259770205214571,0.02001587703446828
1264,CRUEL,2.914851485148515,0.0062296872086336445,0.018158613012096488
1265,RAVEN,3.204506657562308,0.006228183058804597,0.01995825407645611
1266,SPARK,2.9761693410720387,0.006219659543106667,0.018510760044100186
1267,BOWIE,2.622601570501878,0.0062136429437904825,0.01629590974292283
1268,TRAMS,3.3061113007852505,0.0062136429437904825,0.020542995155510245
1269,CENTS,3.117241379310345,0.006190579313078438,0.019297529996630716
1270,VOGUE,2.362854216456128,0.006180551647551462,0.014603742520441842
1271,STUNT,2.287606691703653,0.006173532281682579,0.014122613759025588
1272,BERTH,2.679003072721065,0.00615698663356307,0.01649458611001799
1273,STING,2.750973028337316,0.006146958968036094,0.01691011832736348
1274,SHELF,2.712188460225333,0.006145454818207048,0.01666763164077733
1275,EXITS,2.948310003414134,0.00612790640353484,0.018066967749527298
1276,FORGE,2.620279959030386,0.006122892570771353,0.016043692694488215
1277,PENAL,3.252850802321612,0.006106848305928191,0.019864666411594893
1278,ANNEX,2.4725162171389554,0.006106848305928191,0.01509928147201501
1279,SHEAR,3.678115397746672,0.0060938123407431235,0.022413745001465972
1280,MOODY,1.6509388869921477,0.006085288825045194,0.010046439959845867
1281,HYMNS,2.281188118811881,0.0060637293441621965,0.013832507335593762
1282,ALGAE,2.699214749061113,0.00605771274484601,0.01635106758646383
1283,DEEDS,2.080983270740867,0.00604567954621364,0.01258095799593082
1284,FROGS,2.5032434277910554,0.00604517816293729,0.015132552506198778
1285,NOUNS,2.389621031068624,0.006025122831883339,0.014397760233840174
1286,CHARM,2.6333902355752814,0.0060181034660144565,0.015848014904084228
1287,ICONS,2.9514510071696822,0.006011585483421922,0.017742900029732275
1288,PADDY,1.9815636736087403,0.006011084100145574,0.011911345891855553
1289,SPINE,3.1801980198019795,0.005999552284789551,0.019079764295786172
1290,RAINY,3.15834755889382,0.00599604260185511,0.018937586514592437
1291,PUMPS,1.8601570501877773,0.005987017702880832,0.011136793189612812
1292,BIRCH,2.2366678047115056,0.005982003870117344,0.013379755463951091
1293,HELLO,2.388118811881188,0.005961447155787044,0.014236644098770642
1294,TEDDY,2.1453055650392625,0.005960444389234347,0.012786974518331492
1295,ALLOY,2.493547285763059,0.005954929173194509,0.014848897476730426
1296,NINJA,2.206759986343462,0.005954427789918161,0.013139992988362931
1297,THIEF,2.5536360532604983,0.005945402890943884,0.015182395173473496
1298,NICHE,2.742096278593377,0.0059433973578384884,0.016297367777130627
1299,STONY,2.8131102765448954,0.005940890441456744,0.01671237995268931
1300,CEDED,1.6326391259815636,0.005933871075587861,0.009687870086535046
1301,TORCH,2.479207920792079,0.005894763180032655,0.014614343567130464
1302,SPURS,2.201980198019802,0.005844123469121428,0.012868644153788175
1303,ROWER,2.3714578354387164,0.005830586120660011,0.013826989141039412
1304,DEMOS,3.0333902355752818,0.0058235667547911285,0.01766515053020424
1305,SMASH,2.4174803687265283,0.0058230653715147795,0.014077146221448228
1306,THANK,2.5636053260498466,0.005815544622369548,0.014908761167787117
1307,LOOPS,2.2608398770911577,0.005815043239093199,0.013146881641951236
1308,REACT,3.454148173438033,0.00578546162578862,0.019983841707213595
1309,CURRY,1.798429498122226,0.00578195194285418,0.010398432930754072
1310,LIMBS,2.575349948787982,0.005779445026472436,0.014884093452948746
1311,MYTHS,2.293888699214749,0.005778442259919738,0.013255103399094822
1312,SEDAN,3.5859337657903723,0.0057759353435379935,0.020712121577414904
1313,SPERM,3.0006145442130414,0.005763400761629274,0.01729374414947332
1314,HEARS,3.6781153977466707,0.005741339897469928,0.021117310680581435
1315,KNOCK,1.7257767156025947,0.005722287332968674,0.009875390239225009
1316,TIRES,3.5638101741208605,0.005718777650034233,0.020380637972726982
1317,MORSE,3.3372482075793783,0.005704738918296466,0.019038129729793202
1318,FRIED,2.7467395015363607,0.0057027333851910715,0.015663923055834486
1319,TERRA,3.100716968248549,0.005699725085532978,0.017673234287064018
1320,SCRAP,3.1024923181973376,0.005683179437413468,0.017632020547512353
1321,WORMS,2.576852167975418,0.005681675287584423,0.014640837282544278
1322,DUNES,3.0388528508023214,0.005669642088952051,0.01722920802504077
1323,EAGER,2.827722772277228,0.005668137939123005,0.01602792272686664
1324,TYING,2.2873335609423013,0.005664628256188564,0.012956894320642167
1325,THUMB,1.8609764424718334,0.005659113040148727,0.01053147605300194
1326,PEGGY,1.805257767156026,0.005659113040148727,0.01021615777094244
1327,JUMPS,1.910959371799249,0.0056581102735960296,0.010812418854001946
1328,TURBO,2.5291908501194946,0.00565359782410889,0.014299027886991689
1329,SHAWN,2.7687265278251965,0.005648082608069054,0.01563799614830891
1330,ROGUE,2.910617958347559,0.005644572925134613,0.016429195323099215
1331,KICKS,2.0333219528849438,0.005634043876331288,0.011455825097261393
1332,OMEGA,3.115875725503585,0.005623013444251615,0.017520611095123914
1333,WEIRD,2.75288494366678,0.00559593874732878,0.015404975523202942
1334,EUROS,3.457425742574257,0.005592930447670687,0.019337141706203997
1335,WIRES,3.1942642540116086,0.00559192768111799,0.017862094702813223
1336,BELLY,2.0570843291225676,0.005570869583511341,0.011459748519826745
1337,MASKS,2.3410037555479684,0.0055513156357337385,0.012995650751484839
1338,CACHE,2.56551724137931,0.00555081425245739,0.014240709668373442
1339,LIANG,2.9466712188460225,0.005545299036417553,0.016340173070506184
1340,ADOBE,3.1632639125981568,0.005504686991033302,0.017412777708884178
1341,RAPED,3.2264936838511438,0.005501678691375208,0.017751131548300537
1342,MALIK,2.725981563673609,0.005489144109466489,0.014963305642753241
1343,TOWED,2.5955616251280302,0.005481121977044909,0.014226589866263645
1344,PARMA,2.2697166268350975,0.005478615060663165,0.01243490369521636
1345,DARTS,3.3440764766131785,0.005473601227899676,0.018304141108580318
1346,ABBAS,2.0558552406964834,0.005471094311517933,0.011247777912678862
1347,COBRA,2.9017412086036187,0.005452543130293028,0.01582186909285985
1348,TAILS,3.5061795834755887,0.005439005781831611,0.019070131026663675
1349,LEMON,2.922226015705019,0.0054174463009486135,0.015831002519316958
1350,SHAKE,3.2409696142028,0.005362795523826596,0.017380657339904786
1351,TRUCE,2.9070672584499837,0.0053552747746813635,0.015568143957479305
1352,DERRY,2.281597814953909,0.005351765091746922,0.012210575539476383
1353,GOOSE,2.605530897917378,0.005340734659667249,0.013915449173341272
1354,GANGS,2.5616934107203826,0.005340734659667249,0.013681324786075559
1355,SNOUT,2.9175827927620346,0.005336723593456459,0.015570332925995738
1356,CYBER,2.539023557528166,0.0053111530463626705,0.013485142702352305
1357,GONNA,2.389894161829976,0.005309648896533624,0.012689498899192684
1358,DITCH,2.196381017412086,0.005308646129980927,0.011659809588048242
1359,SHINE,3.1904404233526806,0.005306139213599183,0.016928921039003637
1360,JEWEL,1.6637760327756912,0.005294106014966812,0.008808206702675406
1361,TALLY,2.391532946398088,0.005293103248414115,0.0126586308072691
1362,STADE,3.59863434619324,0.005263020251833187,0.018939685442957502
1363,GRIEF,2.6413110276544893,0.005259009185622397,0.013890678956520693
1364,BROCK,2.1391601229088426,0.005253493969582561,0.011238064805673093
1365,SORTS,2.623967224308638,0.0052504856699244675,0.013777102309583985
1366,CREED,2.296893137589621,0.005246474603713677,0.01205059151380817
1367,HAIRY,2.9466712188460225,0.005242964920779237,0.015449293833479493
1368,QUOTA,2.6092181631956297,0.005241962154226539,0.013677422863591976
1369,FATTY,2.008057357459884,0.005240959387673842,0.010524147058566906
1370,SEARS,3.3745305565039265,0.005229427572317819,0.01764686313581063
1371,BUCKS,2.089313758962103,0.005216391607132751,0.010898678756916894
1372,URINE,3.1919426425401163,0.005215890223856401,0.01664882242433536
1373,ENVOY,2.5186753158074424,0.005210876391092914,0.01312450573996949
1374,SALLE,3.2460225332878117,0.005202352875394984,0.016886954659646757
1375,REVUE,2.142164561283715,0.005201851492118636,0.011143221919477355
1376,SEXES,1.7693410720382383,0.005189316910209916,0.009181671545056972
1377,STIFF,2.1330146807784227,0.005184804460722777,0.011059264031687136
1378,HIDES,3.0355752816660972,0.005180793394511987,0.01572668836779958
1379,KITTY,1.7442130419938544,0.0051762809450248476,0.009028536733336612
1380,SMELL,2.5787640833048817,0.005145696565167572,0.013269537485839433
1381,MOOSE,2.672994195971321,0.005140682732404084,0.013741015107046109
1382,FUELS,2.8512120177534994,0.005140682732404084,0.01465717638608842
1383,SHAME,3.336292249914647,0.005137674432745992,0.017140783392555082
1384,FOLEY,2.574940252645954,0.005136170282916946,0.013225331605926802
1385,REEFS,2.5371116421987026,0.005134164749811551,0.013025949159713075
1386,COUPE,2.638170023898941,0.005118120484968389,0.013502472042146715
1387,STRAW,3.1420962785933773,0.00511761910169204,0.01608005193468494
1388,CLADE,3.1580744281324686,0.0051156135685866445,0.016155488395160966
1389,SCREW,2.8966882895186075,0.005110098352546809,0.01480236205611067
1390,BELTS,3.0486855582109937,0.0051015748368488795,0.015553097529233785
1391,SIDED,2.731990440423353,0.0051010734535725305,0.013936083911057492
1392,WILLS,2.1469443496073746,0.005096059620809042,0.010940956408158273
1393,HOBBY,1.5360874018436328,0.005090544404769206,0.00781952112869157
1394,GUESS,2.418163195629908,0.005089541638216508,0.012307342272161109
1395,WARNS,3.129395698190509,0.0050865333385584155,0.015917775548387313
1396,SKIER,3.2629566404916357,0.0050850291887293685,0.01659222975845829
1397,VENOM,2.502970297029703,0.00506798215733351,0.012685008805682291
1398,SIZED,2.7913963810174125,0.005062466941293674,0.014131351898947452
1399,PANTS,3.128030044383749,0.005059458641635582,0.01582613863935309
1400,GOATS,3.204370092181632,0.0050569517252538375,0.016204344866009704
1401,BUYER,2.6282007511095937,0.005052940659043047,0.013280142435409143
1402,DORIS,3.1074086719016725,0.005045419909897815,0.015678181581401825
1403,LEVER,2.235302150904746,0.00504341437679242,0.011273555004348014
1404,SPIRE,3.3291908501194944,0.00503489086109449,0.016762112586106038
1405,TITAN,2.683919426425401,0.005031882561436398,0.013505167358130355
1406,BUNCH,1.8792762034824173,0.00503138117816005,0.00945535491876551
1407,LAUGH,2.5265961078866503,0.00503138117816005,0.01271226810203333
1408,HICKS,2.336906794127689,0.005028372878501957,0.011750838743178626
1409,MIRZA,2.6867872994195974,0.005027871495225608,0.013508821276485984
1410,CLOWN,2.1928303175145096,0.005024863195567515,0.011018672356603289
1411,DIVER,2.7109593717992486,0.005013832763487842,0.01359229691881149
1412,NASAL,2.8424718333902357,0.0050103230805534004,0.014241702232658037
1413,WELCH,2.2699897575964494,0.005005309247789913,0.011362000726085892
1414,BLISS,2.25291908501195,0.0049962843488156345,0.011256224363593244
1415,RENEW,2.256742915670878,0.004983248383630567,0.011245910486786633
1416,CHALK,2.4095595766473203,0.004982747000354218,0.012006225752714214
1417,TRAPS,3.277022874701263,0.004977733167590729,0.016312145454353996
1418,MAIZE,2.9413451689996584,0.004970212418445498,0.014619110285896773
1419,BLUNT,2.285967907135541,0.004963193052576614,0.011345700035108222
1420,BATHS,2.8874018436326394,0.0049516612372205926,0.014297435785395015
1421,FAIRS,3.2589962444520317,0.004937622505482827,0.016091693201890363
1422,PULLS,2.0734721748036873,0.0049361183556537805,0.010234904061985845
1423,FLOAT,2.8356435643564355,0.0049356169723774315,0.013995650503850458
1424,IMPLY,2.140662342096279,0.004934112822548385,0.01056226951088371
1425,SLOTS,2.495459201092523,0.00492408515702141,0.012287853612052197
1426,ATTIC,2.522089450324343,0.004911049191836342,0.012386105356754327
1427,RESTS,2.9128030044383744,0.0049070381256255515,0.014293235395215756
1428,PACKS,2.6653465346534655,0.0049050325925201555,0.0130736116228359
1429,TRAIT,2.832912256742916,0.0048919966273350875,0.013858597205522577
1430,TONGA,2.917855923523387,0.004888988327676994,0.014265363551949016
1431,SWAMI,2.9233185387504275,0.0048754509792155775,0.014252496232309822
1432,SPEAR,3.667872994195972,0.0048754509792155775,0.017882534981191123
1433,BUFFY,1.197405257767156,0.004863919163859556,0.005824082380159861
1434,BRAVO,2.664800273130761,0.004859406714372416,0.01294934833971307
1435,YAHOO,2.2613861386138616,0.004856899797990672,0.01098332587981257
1436,SAMMY,2.4520314100375558,0.004854894264885277,0.01190435322990989
1437,MECCA,2.584363263912598,0.004838348616765767,0.012504050423171783
1438,SAFER,3.526800955957665,0.004824309885028002,0.01701438071435277
1439,FINCH,1.9755547968589964,0.004791218588788982,0.009465314865882065
1440,MICRO,2.6210993513144416,0.004781692306538354,0.012533290602852937
1441,SPRAY,3.087196995561625,0.004752110693233776,0.014670701854727587
1442,MINED,2.76790713554114,0.004738573344772359,0.013115930973280461
1443,BIKES,2.8630932058723113,0.004736567811666964,0.013561235120737166
1444,ARBOR,2.5483100034141346,0.004729047062521733,0.01205107793604036
1445,MINUS,2.733082963468761,0.004728044295969035,0.01292213731583862
1446,TALUK,2.7231136906794124,0.004717013863889362,0.012844965031881716
1447,PONCE,2.710822806418572,0.004717013863889362,0.012786988760423872
1448,REDDY,2.281597814953909,0.004714005564231269,0.010755464795030631
1449,BINDS,2.59283031751451,0.004701972365598898,0.012191416501640242
1450,WIGHT,1.8959371799248892,0.004699465449217155,0.008909891270943224
1451,FUSED,2.6758620689655177,0.004698462682664457,0.01257243807499179
1452,FINES,3.039125981563674,0.0046969585328354106,0.014274648711467292
1453,KNOTS,2.702082622055309,0.004687432250584783,0.012665829226366748
1454,SORRY,2.4341413451689995,0.004664870003149088,0.011354952944503838
1455,TUNED,2.7650392625469444,0.004663365853320041,0.01289438968005065
1456,OUGHT,2.1590986684875384,0.004661360320214646,0.010064336860716089
1457,MIXES,2.7427791054967567,0.004660357553661949,0.012782331322327974
1458,OASIS,3.072447934448617,0.004653839571069415,0.014298679777387462
1459,MITCH,2.1584158415841586,0.0046513326546876715,0.010039510086355568
1460,ARIEL,3.759508364629567,0.004644814672095137,0.017462219611895806
1461,CRUST,2.7900307272106524,0.00464331052226609,0.012954979033102934
1462,ATOLL,2.6833731649026973,0.004629271790528324,0.012422063695744766
1463,ELBOW,2.5073403892113344,0.004624759341041185,0.011595845886174959
1464,YEAST,3.5763741891430523,0.004623756574488488,0.01653628366988112
1465,SHEER,2.6884260839877094,0.0046197455082776975,0.01241984432583882
1466,VIVID,1.1278934790030728,0.004602698476881838,0.005191353597892401
1467,AISLE,3.897029702970297,0.004601695710329141,0.017932944867183664
1468,SPICE,3.0183680437009217,0.004595177727736607,0.013869937608526388
1469,CLONE,2.9532263571184703,0.004591166661525817,0.013558754394741655
1470,COATS,3.302833731649027,0.0045906652782494685,0.01516220413171231
1471,STATS,2.319426425401161,0.004583144529104236,0.010630266532237125
1472,DIXIE,1.9789689313758962,0.00456910579736647,0.009042118417157735
1473,LUNGS,2.550358484124274,0.004568604414090122,0.011651579028082351
1474,CLUES,3.0523728234892458,0.004557072598734099,0.013909884555043477
1475,SAILS,2.978217821782178,0.004555568448905053,0.013567475142877624
1476,JUNTA,2.526322977125299,0.004539022800785543,0.011467037595320145
1477,HEELS,2.5599180607715946,0.004526488218876823,0.011587438943372627
1478,HAZEL,2.8072379651758284,0.004520973002836987,0.012691447053098957
1479,ROTOR,1.8221918743598498,0.004520973002836987,0.008238080269969807
1480,WEIGH,2.2867872994195975,0.004519468853007941,0.010335063973181015
1481,FORKS,2.4753840901331516,0.004513953636968104,0.011173769016549522
1482,LEAFS,3.3982929327415503,0.004513953636968104,0.015339736743231728
1483,GYPSY,1.688221235916695,0.00450342458816478,0.0076027770240891775
1484,RODEO,2.573438033458518,0.004473842974860201,0.011513157667226442
1485,LADEN,3.319904404233527,0.004473341591583853,0.014851066451540247
1486,DADDY,1.688221235916695,0.00447033329192576,0.007546911595054455
1487,QUEER,2.0446568794810513,0.004463815309333226,0.009126970680961018
1488,SPIES,2.6649368385114376,0.0044542890270825985,0.011870398917649688
1489,OPIUM,2.3393649709798563,0.004439748912068484,0.010386193084838938
1490,MATES,3.560669170365313,0.0044392475287921345,0.015806691815390555
1491,WAKES,3.095800614544213,0.004435737845857694,0.013732159949163273
1492,BARGE,3.0921133492659614,0.004432228162923252,0.013704951869567536
1493,DOSES,2.7109593717992486,0.004430222629817857,0.012010153557461833
1494,BUNNY,1.5603960396039604,0.004417186664632788,0.00689256057768443
1495,FANNY,1.995356777057016,0.004415181131527393,0.008809861592727447
1496,MINER,3.071765107545237,0.004402145166342325,0.013522355920319275
1497,SLANG,3.097439399112325,0.004400641016513279,0.013630718865897942
1498,WRIST,2.8034141345169,0.0043936216506443955,0.012317141037135972
1499,BLOWS,2.3903038579720044,0.004388106434604559,0.010488907739827054
1500,HERBS,2.952816660976443,0.004373064936314096,0.012912859003480149
1501,LIFTS,2.668760669170365,0.004369555253379654,0.01166129720198637
1502,PETIT,2.39112325025606,0.004366045570445213,0.010439753075169032
1503,WALLY,2.0219870262888358,0.0043645414206161665,0.008825046128186133
1504,WIRED,2.75288494366678,0.004356519288194586,0.011992996355264794
1505,TANGO,2.917855923523387,0.004354513755089191,0.012705843754351062
1506,PEDAL,3.0979856606350293,0.004348998539049354,0.013473135112097592
1507,HILLY,1.8284738818709456,0.004346993005943958,0.0079483631760442
1508,PINES,3.1801980198019795,0.004343483323009517,0.013813137062877788
1509,LOSER,3.5505633321952876,0.0043199183090211245,0.015338143546089476
1510,FIBRE,2.650734038921133,0.004302369894348917,0.011404438326980194
1511,FADED,2.42116763400478,0.004300364361243522,0.010411903005870455
1512,BLITZ,2.038511437350632,0.004295851911756383,0.008757143255279964
1513,YATES,3.5763741891430523,0.004290838078992895,0.015345642555502345
1514,VAGUE,2.722567429156709,0.00428432009640036,0.011664350350541152
1515,WILLY,1.6833048822123593,0.004283818713124012,0.0072109729543143155
1516,FANCY,2.3487879822465003,0.004282314563294966,0.010058248982466387
1517,PASTE,3.531580744281324,0.00428081041346592,0.015118027626115216
1518,TRASH,3.287265278251963,0.004279306263636873,0.014067214895459633
1519,DIGIT,1.794332536701946,0.0042752951974260826,0.0076713012767471896
1520,DECKS,2.661522703994538,0.004271284131215292,0.011368119690441086
1521,NATAL,2.5686582451348583,0.004269278598109897,0.010966317671812777
1522,LOBES,3.150699897575965,0.004261256465688317,0.013425940309989098
1523,BLAZE,2.768043700921816,0.0042582481660302235,0.011787017012941835
1524,WORRY,1.7907818368043698,0.004257245399477526,0.007623797736203318
1525,WOVEN,2.338955274837829,0.004234181768765482,0.009903561782676191
1526,MERRY,2.2436326391259813,0.004234181768765482,0.009499948416394413
1527,VAPOR,2.693752133834073,0.004224154103238507,0.011378824129242683
1528,SCRUB,2.526459542505975,0.004220143037027717,0.01066202064663882
1529,COREY,2.9046090815978145,0.004204098772184556,0.012211263473621482
1530,HOOKS,1.9624445203141005,0.0041985835561447185,0.008239487292837093
1531,PURSE,3.12079207920792,0.004183542057854255,0.013055964917184762
1532,BLOGS,2.486855582109935,0.004182037908025209,0.010400124316167847
1533,HEDGE,1.8377603277569134,0.004181035141472511,0.007683740511955695
1534,BRACE,3.1905769887333557,0.0041700047093928385,0.013304721068698514
1535,CHANT,2.6899283031751446,0.004166495026458396,0.011207572896708913
1536,ROPES,3.308159781495391,0.004160478427142212,0.013763527404451067
1537,MINAS,3.2801638784568112,0.0041544618278260255,0.01362731562206259
1538,NAILS,3.493479003072721,0.004147943845233492,0.01449075472924793
1539,CAMEL,3.120109252304541,0.00414443416229905,0.012931087375356285
1540,TOKEN,2.8191191532946402,0.00413641202987747,0.011661038379345939
1541,BISON,2.8624103789689315,0.004133905113495725,0.011832932902542902
1542,BEECH,1.8402185046090815,0.004129894047284936,0.007599907447888632
1543,DRONE,3.0886992147490613,0.004120869148310657,0.01272812530247076
1544,RUBIN,2.537521338340731,0.004119364998481611,0.010452976584061021
1545,HATED,3.1004438374871968,0.004103822116914799,0.01272366999253215
1546,SPILL,2.2818709457152613,0.004090284768453381,0.009333501972835445
1547,WANNA,1.663366336633663,0.004083265402584498,0.0067919662141999555
1548,TRUSS,2.436599522021168,0.004079254336373708,0.009939509166210952
1549,MUDDY,1.4635711847046773,0.004079254336373708,0.0059702791017981595
1550,MAXIM,2.0118811881188123,0.004076246036715615,0.008200922719412012
1551,STOUT,2.402321611471492,0.004075243270162918,0.009790044979916134
1552,SLOAN,3.472447934448617,0.004042151973923898,0.01403616227257944
1553,CARED,3.286582451348583,0.004041650590647549,0.01328321790570487
1554,VERGE,1.9545237282348926,0.004023600792698993,0.007864223222274905
1555,CATER,3.454148173438033,0.004017584193382807,0.013877331103206736
1556,BOUTS,2.666712188460225,0.004015077277001064,0.010707055512188429
1557,SALTS,2.8551724137931034,0.004005049611474088,0.011435107166553602
